Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
390.66              0.0708          4.0548
390.69              0.0703          4.0279
390.72              0.0698          4.0005
390.75              0.0693          3.9728
390.78              0.0688          3.9447
390.81              0.0684          3.9163
390.84              0.0678          3.8875
390.87              0.0673          3.8583
390.90              0.0668          3.8288
390.93              0.0663          3.7989
390.96              0.0658          3.7686
390.99              0.0652          3.7381
391.02              0.0647          3.7071
391.05              0.0642          3.6759
391.08              0.0636          3.6443
391.11              0.0630          3.6123
391.14              0.0625          3.5800
391.17              0.0619          3.5474
391.20              0.0613          3.5145
391.23              0.0608          3.4812
391.26              0.0602          3.4477
391.29              0.0596          3.4138
391.32              0.0590          3.3796
391.35              0.0584          3.3450
391.38              0.0578          3.3102
391.41              0.0572          3.2751
391.44              0.0565          3.2396
391.47              0.0559          3.2039
391.50              0.0553          3.1679
391.53              0.0547          3.1315
391.56              0.0540          3.0949
391.59              0.0534          3.0581
391.62              0.0527          3.0209
391.65              0.0521          2.9834
391.68              0.0514          2.9457
391.71              0.0507          2.9077
391.74              0.0501          2.8695
391.77              0.0494          2.8309
391.80              0.0487          2.7921
391.83              0.0481          2.7531
391.86              0.0474          2.7138
391.89              0.0467          2.6743
391.92              0.0460          2.6345
391.95              0.0453          2.5945
391.98              0.0446          2.5542
392.01              0.0439          2.5137
392.04              0.0432          2.4730
392.07              0.0424          2.4321
392.10              0.0417          2.3909
392.13              0.0410          2.3495
392.16              0.0403          2.3079
392.19              0.0396          2.2661
392.22              0.0388          2.2241
392.25              0.0381          2.1818
392.28              0.0373          2.1394
392.31              0.0366          2.0968
392.34              0.0358          2.0540
392.37              0.0351          2.0110
392.40              0.0343          1.9678
392.43              0.0336          1.9245
392.46              0.0328          1.8810
392.49              0.0321          1.8373
392.52              0.0313          1.7934
392.55              0.0305          1.7494
392.58              0.0298          1.7052
392.61              0.0290          1.6609
392.64              0.0282          1.6164
392.67              0.0274          1.5717
392.70              0.0267          1.5270
392.73              0.0259          1.4821
392.76              0.0251          1.4370
392.79              0.0243          1.3918
392.82              0.0235          1.3465
392.85              0.0227          1.3011
392.88              0.0219          1.2556
392.91              0.0211          1.2099
392.94              0.0203          1.1642
392.97              0.0195          1.1183
393.00              0.0187          1.0724
393.03              0.0179          1.0263
393.06              0.0171          0.9802
393.09              0.0163          0.9340
393.12              0.0155          0.8876
393.15              0.0147          0.8413
393.18              0.0139          0.7948
393.21              0.0131          0.7483
393.24              0.0122          0.7017
393.27              0.0114          0.6550
393.30              0.0106          0.6083
393.33              0.0098          0.5615
393.36              0.0090          0.5147
393.39              0.0082          0.4678
393.42              0.0073          0.4209
393.45              0.0065          0.3740
393.48              0.0057          0.3270
393.51              0.0049          0.2801
393.54              0.0041          0.2330
393.57              0.0032          0.1860
393.60              0.0024          0.1390
393.63              0.0016          0.0919
393.66              0.0008          0.0449
393.69             -0.0000         -0.0022
393.72             -0.0009         -0.0492
393.75             -0.0017         -0.0963
393.78             -0.0025         -0.1433
393.81             -0.0033         -0.1903
